timestamp,solar_cf,wind_cf,solar_actual_mw,wind_actual_mw,solar_available_mw,wind_available_mw
2026-02-16 17:30:00,0.000725,0.4562,58,2281,58,2281
2026-02-16 18:00:00,0.000275,0.4656,22,2328,22,2328
2026-02-16 18:30:00,0.00025,0.4468,20,2234,20,2234
2026-02-16 19:00:00,0.000125,0.4228,10,2114,10,2114
2026-02-16 19:30:00,7.5e-05,0.4064,6,2032,6,2032
2026-02-16 20:00:00,0.0001,0.3996,8,1998,8,1998
2026-02-16 20:30:00,5e-05,0.3936,4,1968,4,1968
2026-02-16 21:00:00,0.0001,0.3984,8,1992,8,1992
2026-02-16 21:30:00,5e-05,0.3808,4,1904,4,1904
2026-02-16 22:00:00,0.0001,0.3758,8,1879,8,1879
2026-02-16 22:30:00,5e-05,0.3844,4,1922,4,1922
2026-02-16 23:00:00,0.0001,0.3664,8,1832,8,1832
2026-02-16 23:30:00,7.5e-05,0.36,6,1800,6,1800
2026-02-17 00:00:00,0.0001,0.3476,8,1738,8,1738
2026-02-17 00:30:00,5e-05,0.3476,4,1738,4,1738
2026-02-17 01:00:00,5e-05,0.3372,4,1686,4,1686
2026-02-17 01:30:00,7.5e-05,0.329,6,1645,6,1645
2026-02-17 02:00:00,5e-05,0.3252,4,1626,4,1626
2026-02-17 02:30:00,0.0,0.332,-2,1660,-2,1660
2026-02-17 03:00:00,0.0,0.3316,-2,1658,-2,1658
2026-02-17 03:30:00,0.0,0.3372,-2,1686,-2,1686
2026-02-17 04:00:00,0.0,0.3236,-2,1618,-2,1618
2026-02-17 04:30:00,0.0,0.3266,-2,1633,-2,1633
2026-02-17 05:00:00,0.0,0.3258,0,1629,0,1629
2026-02-17 05:30:00,0.0,0.3144,-2,1572,-2,1572
2026-02-17 06:00:00,7.5e-05,0.298,6,1490,6,1490
2026-02-17 06:30:00,0.0039375,0.281,315,1405,315,1405
2026-02-17 07:00:00,0.0264625,0.2672,2117,1336,2117,1336
2026-02-17 07:30:00,0.075975,0.2554,6078,1277,6078,1277
2026-02-17 08:00:00,0.1516375,0.254,12131,1248,12131,1270
2026-02-17 08:30:00,0.2373125,0.235,18985,1153,18985,1175
2026-02-17 09:00:00,0.3211,0.2188,25688,1073,25688,1094
2026-02-17 09:30:00,0.393,0.2046,31440,1002,31440,1023
2026-02-17 10:00:00,0.46295,0.199,37036,975,37036,995
2026-02-17 10:30:00,0.5227125,0.2066,41345,992,41817,1033
2026-02-17 11:00:00,0.5566,0.189,43150,912,44528,945
2026-02-17 11:30:00,0.5725125,0.1844,44052,891,45801,922
2026-02-17 12:00:00,0.5703625,0.1822,43853,880,45629,911
2026-02-17 12:30:00,0.5645875,0.1888,43276,912,45167,944
2026-02-17 13:00:00,0.5461375,0.1834,41691,882,43691,917
2026-02-17 13:30:00,0.5123875,0.1906,39251,913,40991,953
2026-02-17 14:00:00,0.4742,0.1992,36611,949,37936,996
2026-02-17 14:30:00,0.415,0.1948,32362,942,33200,974
2026-02-17 15:00:00,0.3377,0.1916,26506,925,27016,958
2026-02-17 15:30:00,0.250375,0.179,20030,885,20030,895
2026-02-17 16:00:00,0.1555125,0.17,12441,850,12441,850
2026-02-17 16:30:00,0.0797,0.1696,6376,848,6376,848
2026-02-17 17:00:00,0.0273125,0.1658,2185,829,2185,829
2026-02-17 17:30:00,0.0035125,0.16,281,800,281,800
2026-02-17 18:00:00,0.0002625,0.1564,21,782,21,782
2026-02-17 18:30:00,0.0002,0.1546,16,773,16,773
2026-02-17 19:00:00,0.0002,0.168,16,840,16,840
2026-02-17 19:30:00,0.0,0.1758,0,879,0,879
2026-02-17 20:00:00,0.0001875,0.1742,15,871,15,871
2026-02-17 20:30:00,2.5e-05,0.1758,2,879,2,879
2026-02-17 21:00:00,0.0,0.1736,0,868,0,868
2026-02-17 21:30:00,0.0,0.1762,0,881,0,881
2026-02-17 22:00:00,2.5e-05,0.1796,2,898,2,898
2026-02-17 22:30:00,0.0,0.1932,0,966,0,966
2026-02-17 23:00:00,2.5e-05,0.2048,2,1024,2,1024
2026-02-17 23:30:00,0.0,0.2234,0,1117,0,1117
2026-02-18 00:00:00,2.5e-05,0.2146,2,1073,2,1073
2026-02-18 00:30:00,0.0,0.2122,0,1061,0,1061
2026-02-18 01:00:00,2.5e-05,0.219,2,1095,2,1095
2026-02-18 01:30:00,0.0,0.2194,-2,1097,-2,1097
2026-02-18 02:00:00,2.5e-05,0.2074,2,1037,2,1037
2026-02-18 02:30:00,0.0,0.2102,-2,1051,-2,1051
2026-02-18 03:00:00,2.5e-05,0.2202,2,1101,2,1101
2026-02-18 03:30:00,0.0,0.2236,-2,1118,-2,1118
2026-02-18 04:00:00,2.5e-05,0.212,2,1060,2,1060
2026-02-18 04:30:00,0.0,0.2086,-2,1043,-2,1043
2026-02-18 05:00:00,2.5e-05,0.2376,2,1188,2,1188
2026-02-18 05:30:00,0.0,0.2668,-2,1334,-2,1334
2026-02-18 06:00:00,0.0001125,0.2768,9,1384,9,1384
2026-02-18 06:30:00,0.004825,0.2642,386,1321,386,1321
2026-02-18 07:00:00,0.0419625,0.2734,3357,1367,3357,1367
2026-02-18 07:30:00,0.11035,0.2882,8828,1441,8828,1441
2026-02-18 08:00:00,0.2036625,0.2814,16293,1407,16293,1407
2026-02-18 08:30:00,0.2996125,0.2878,23969,1439,23969,1439
2026-02-18 09:00:00,0.3899125,0.2954,31193,1477,31193,1477
2026-02-18 09:30:00,0.4823375,0.3302,38587,1651,38587,1651
2026-02-18 10:00:00,0.55535,0.3606,44304,1781,44428,1803
2026-02-18 10:30:00,0.60905,0.3926,48194,1939,48724,1963
2026-02-18 11:00:00,0.6455,0.4262,50193,2106,51640,2131
2026-02-18 11:30:00,0.6610125,0.4326,50862,2135,52881,2163
2026-02-18 12:00:00,0.657375,0.4318,50458,2128,52590,2159
2026-02-18 12:30:00,0.6371625,0.4602,48616,2268,50973,2301
2026-02-18 13:00:00,0.6048375,0.4692,46075,2312,48387,2346
2026-02-18 13:30:00,0.571475,0.4744,43599,2339,45718,2372
2026-02-18 14:00:00,0.5086125,0.4976,38769,2455,40689,2488
2026-02-18 14:30:00,0.430225,0.5174,33119,2554,34418,2587
2026-02-18 15:00:00,0.3453875,0.493,27200,2433,27631,2465
2026-02-18 15:30:00,0.2552,0.5054,20416,2527,20416,2527
2026-02-18 16:00:00,0.1579625,0.5298,12637,2649,12637,2649
2026-02-18 16:30:00,0.078975,0.5784,6318,2892,6318,2892
2026-02-18 17:00:00,0.0262125,0.5366,2097,2683,2097,2683
2026-02-18 17:30:00,0.0038125,0.5554,305,2777,305,2777
2026-02-18 18:00:00,0.0003875,0.5992,31,2996,31,2996
2026-02-18 18:30:00,0.0003,0.6218,24,3109,24,3109
2026-02-18 19:00:00,0.0003375,0.6254,27,3127,27,3127
2026-02-18 19:30:00,0.000175,0.6396,14,3198,14,3198
2026-02-18 20:00:00,0.0003,0.6778,24,3389,24,3389
2026-02-18 20:30:00,0.0001625,0.6868,13,3434,13,3434
2026-02-18 21:00:00,0.000125,0.657,10,3285,10,3285
2026-02-18 21:30:00,0.0001,0.67,8,3350,8,3350
2026-02-18 22:00:00,0.000125,0.6854,10,3427,10,3427
2026-02-18 22:30:00,0.0001,0.6798,8,3399,8,3399
2026-02-18 23:00:00,0.000125,0.69,10,3450,10,3450
2026-02-18 23:30:00,7.5e-05,0.6962,6,3481,6,3481
2026-02-19 00:00:00,0.0001375,0.7112,11,3556,11,3556
2026-02-19 00:30:00,0.0001375,0.7108,11,3554,11,3554
2026-02-19 01:00:00,0.0001,0.712,8,3560,8,3560
2026-02-19 01:30:00,5e-05,0.7114,4,3557,4,3557
2026-02-19 02:00:00,0.0001,0.7118,8,3559,8,3559
2026-02-19 02:30:00,5e-05,0.7178,4,3589,4,3589
2026-02-19 03:00:00,0.0001,0.7192,8,3596,8,3596
2026-02-19 03:30:00,5e-05,0.7076,4,3538,4,3538
2026-02-19 04:00:00,0.0001125,0.695,9,3475,9,3475
2026-02-19 04:30:00,5e-05,0.6988,4,3494,4,3494
2026-02-19 05:00:00,0.0001125,0.703,9,3515,9,3515
2026-02-19 05:30:00,5e-05,0.6982,4,3491,4,3491
2026-02-19 06:00:00,0.0001125,0.6858,9,3429,9,3429
2026-02-19 06:30:00,0.002975,0.6744,238,3372,238,3372
2026-02-19 07:00:00,0.03715,0.6716,2972,3358,2972,3358
2026-02-19 07:30:00,0.10365,0.6606,8292,3303,8292,3303
2026-02-19 08:00:00,0.1970625,0.6608,15765,3304,15765,3304
2026-02-19 08:30:00,0.2919875,0.6528,23359,3264,23359,3264
2026-02-19 09:00:00,0.3876875,0.6536,31015,3268,31015,3268
2026-02-19 09:30:00,0.4681,0.6636,37448,3318,37448,3318
2026-02-19 10:00:00,0.5360125,0.6426,42881,3213,42881,3213
2026-02-19 10:30:00,0.5913375,0.6398,47307,3199,47307,3199
2026-02-19 11:00:00,0.6256,0.6212,49783,3099,50048,3106
2026-02-19 11:30:00,0.6457625,0.6204,51275,3095,51661,3102
2026-02-19 12:00:00,0.6527375,0.6192,51566,3088,52219,3096
2026-02-19 12:30:00,0.648775,0.6222,50930,3103,51902,3111
2026-02-19 13:00:00,0.62805,0.6246,49640,3114,50244,3123
2026-02-19 13:30:00,0.598575,0.6178,47631,3080,47886,3089
2026-02-19 14:00:00,0.5452125,0.6036,43467,3010,43617,3018
2026-02-19 14:30:00,0.4737375,0.6008,37898,3004,37899,3004
2026-02-19 15:00:00,0.3815125,0.6044,30521,3022,30521,3022
2026-02-19 15:30:00,0.2847125,0.5868,22777,2934,22777,2934
2026-02-19 16:00:00,0.1769875,0.571,14159,2855,14159,2855
2026-02-19 16:30:00,0.086875,0.5738,6950,2869,6950,2869
2026-02-19 17:00:00,0.0273,0.5732,2184,2866,2184,2866
2026-02-19 17:30:00,0.0038,0.5856,304,2928,304,2928
2026-02-19 18:00:00,0.0005,0.5816,40,2908,40,2908
2026-02-19 18:30:00,0.000375,0.5924,30,2962,30,2962
2026-02-19 19:00:00,0.000425,0.5602,34,2801,34,2801
2026-02-19 19:30:00,0.000325,0.5428,26,2714,26,2714
2026-02-19 20:00:00,0.00015,0.5194,12,2597,12,2597
2026-02-19 20:30:00,7.5e-05,0.5004,6,2502,6,2502
2026-02-19 21:00:00,0.000125,0.5056,10,2528,10,2528
2026-02-19 21:30:00,7.5e-05,0.5042,6,2521,6,2521
2026-02-19 22:00:00,0.000125,0.503,10,2515,10,2515
2026-02-19 22:30:00,7.5e-05,0.5156,6,2578,6,2578
2026-02-19 23:00:00,0.000125,0.509,10,2545,10,2545
2026-02-19 23:30:00,0.0001,0.5124,8,2562,8,2562
2026-02-20 00:00:00,0.000125,0.4938,10,2469,10,2469
2026-02-20 00:30:00,0.0001,0.4896,8,2448,8,2448
2026-02-20 01:00:00,0.0001,0.4802,8,2401,8,2401
2026-02-20 01:30:00,7.5e-05,0.4686,6,2343,6,2343
2026-02-20 02:00:00,0.0001,0.4442,8,2221,8,2221
2026-02-20 02:30:00,7.5e-05,0.4196,6,2098,6,2098
2026-02-20 03:00:00,0.000125,0.3804,10,1902,10,1902
2026-02-20 03:30:00,7.5e-05,0.3488,6,1744,6,1744
2026-02-20 04:00:00,0.000125,0.3236,10,1618,10,1618
2026-02-20 04:30:00,7.5e-05,0.3018,6,1509,6,1509
2026-02-20 05:00:00,0.000125,0.273,10,1365,10,1365
2026-02-20 05:30:00,7.5e-05,0.244,6,1220,6,1220
2026-02-20 06:00:00,0.0002375,0.2092,19,1046,19,1046
2026-02-20 06:30:00,0.006125,0.1892,490,946,490,946
2026-02-20 07:00:00,0.0408875,0.173,3271,865,3271,865
2026-02-20 07:30:00,0.0949,0.1632,7592,816,7592,816
2026-02-20 08:00:00,0.1680625,0.1544,13445,763,13445,772
2026-02-20 08:30:00,0.2429,0.1344,19432,664,19432,672
2026-02-20 09:00:00,0.3163875,0.1254,25311,611,25311,627
2026-02-20 09:30:00,0.3829875,0.1222,30639,595,30639,611
2026-02-20 10:00:00,0.4568125,0.1096,36545,531,36545,548
2026-02-20 10:30:00,0.5054,0.1172,40432,561,40432,586
2026-02-20 11:00:00,0.545075,0.1206,43606,573,43606,603
2026-02-20 11:30:00,0.5606625,0.1318,43984,592,44853,659
2026-02-20 12:00:00,0.5582,0.1702,43557,649,44656,851
2026-02-20 12:30:00,0.5408875,0.1916,41762,742,43271,958
2026-02-20 13:00:00,0.518,0.1952,40122,750,41440,976
2026-02-20 13:30:00,0.4731375,0.22,36970,893,37851,1100
2026-02-20 14:00:00,0.4248625,0.216,33346,984,33989,1080
2026-02-20 14:30:00,0.364075,0.2244,28918,1020,29126,1122
2026-02-20 15:00:00,0.2971,0.2028,23768,965,23768,1014
2026-02-20 15:30:00,0.2249875,0.1846,17999,872,17999,923
2026-02-20 16:00:00,0.1436125,0.157,11489,785,11489,785
2026-02-20 16:30:00,0.0766375,0.165,6131,825,6131,825
2026-02-20 17:00:00,0.026975,0.1568,2158,784,2158,784
2026-02-20 17:30:00,0.004275,0.1554,342,777,342,777
2026-02-20 18:00:00,0.0004375,0.1474,35,737,35,737
2026-02-20 18:30:00,0.0003625,0.1634,29,817,29,817
2026-02-20 19:00:00,0.0003875,0.1478,31,739,31,739
2026-02-20 19:30:00,0.0001875,0.1416,15,708,15,708
2026-02-20 20:00:00,0.0003125,0.1502,25,751,25,751
2026-02-20 20:30:00,0.000175,0.1462,14,731,14,731
2026-02-20 21:00:00,0.000125,0.1322,10,661,10,661
2026-02-20 21:30:00,0.000125,0.1386,10,693,10,693
2026-02-20 22:00:00,0.000125,0.1436,10,718,10,718
2026-02-20 22:30:00,0.000125,0.1538,10,769,10,769
2026-02-20 23:00:00,0.000125,0.1742,10,871,10,871
2026-02-20 23:30:00,0.000125,0.1926,10,963,10,963
2026-02-21 00:00:00,0.000125,0.199,10,995,10,995
2026-02-21 00:30:00,0.00015,0.2192,12,1096,12,1096
2026-02-21 01:00:00,0.000125,0.2304,10,1152,10,1152
2026-02-21 01:30:00,0.0001,0.2246,8,1123,8,1123
2026-02-21 02:00:00,0.000125,0.233,10,1165,10,1165
2026-02-21 02:30:00,0.000125,0.2406,10,1203,10,1203
2026-02-21 03:00:00,0.00015,0.2342,12,1171,12,1171
2026-02-21 03:30:00,0.0001,0.2422,8,1211,8,1211
2026-02-21 04:00:00,0.00015,0.2524,12,1262,12,1262
2026-02-21 04:30:00,0.0001,0.2652,8,1326,8,1326
2026-02-21 05:00:00,0.00015,0.262,12,1310,12,1310
2026-02-21 05:30:00,0.0001,0.2666,8,1333,8,1333
2026-02-21 06:00:00,0.00035,0.2682,28,1341,28,1341
2026-02-21 06:30:00,0.0075875,0.262,607,1310,607,1310
2026-02-21 07:00:00,0.053525,0.2446,4282,1223,4282,1223
2026-02-21 07:30:00,0.13255,0.2282,10604,1141,10604,1141
2026-02-21 08:00:00,0.2383,0.2192,19064,1096,19064,1096
2026-02-21 08:30:00,0.3402375,0.2144,27219,1072,27219,1072
2026-02-21 09:00:00,0.439825,0.212,35186,1060,35186,1060
2026-02-21 09:30:00,0.5253625,0.2108,41873,1054,42029,1054
2026-02-21 10:00:00,0.60035,0.2064,47050,1032,48028,1032
2026-02-21 10:30:00,0.651275,0.2104,50220,1052,52102,1052
2026-02-21 11:00:00,0.6845375,0.2142,52149,1070,54763,1071
2026-02-21 11:30:00,0.699475,0.2152,52838,1075,55958,1076
2026-02-21 12:00:00,0.694825,0.2172,52334,1085,55586,1086
2026-02-21 12:30:00,0.6829,0.237,51212,1184,54632,1185
2026-02-21 13:00:00,0.656125,0.24,49244,1198,52490,1200
2026-02-21 13:30:00,0.618075,0.246,46292,1228,49446,1230
2026-02-21 14:00:00,0.559775,0.2496,41749,1246,44782,1248
2026-02-21 14:30:00,0.48805,0.248,36824,1238,39044,1240
2026-02-21 15:00:00,0.3940875,0.2354,30410,1175,31527,1177
2026-02-21 15:30:00,0.297175,0.218,23599,1088,23774,1090
2026-02-21 16:00:00,0.1923375,0.2148,15387,1074,15387,1074
2026-02-21 16:30:00,0.1001125,0.2202,8009,1101,8009,1101
2026-02-21 17:00:00,0.0334625,0.2298,2677,1149,2677,1149
2026-02-21 17:30:00,0.0051875,0.243,415,1215,415,1215
2026-02-21 18:00:00,0.0005625,0.254,45,1270,45,1270
2026-02-21 18:30:00,0.0003875,0.265,31,1325,31,1325
2026-02-21 19:00:00,0.0002125,0.2862,17,1431,17,1431
2026-02-21 19:30:00,0.0003625,0.2896,29,1448,29,1448
2026-02-21 20:00:00,0.0004375,0.2866,35,1433,35,1433
2026-02-21 20:30:00,0.0002375,0.298,19,1490,19,1490
2026-02-21 21:00:00,0.0001875,0.3204,15,1602,15,1602
2026-02-21 21:30:00,0.0002125,0.3466,17,1733,17,1733
2026-02-21 22:00:00,0.0001875,0.3578,15,1789,15,1789
2026-02-21 22:30:00,0.000175,0.3612,14,1806,14,1806
2026-02-21 23:00:00,0.0002125,0.3642,17,1821,17,1821
2026-02-21 23:30:00,0.00015,0.3836,12,1918,12,1918
2026-02-22 00:00:00,0.000175,0.3834,14,1917,14,1917
2026-02-22 00:30:00,0.000175,0.3838,14,1919,14,1919
2026-02-22 01:00:00,0.0001875,0.3772,15,1886,15,1886
2026-02-22 01:30:00,0.0001625,0.3678,13,1839,13,1839
2026-02-22 02:00:00,0.000175,0.3604,14,1802,14,1802
2026-02-22 02:30:00,0.0001875,0.357,15,1785,15,1785
2026-02-22 03:00:00,0.000175,0.3478,14,1739,14,1739
2026-02-22 03:30:00,0.000175,0.3578,14,1789,14,1789
2026-02-22 04:00:00,0.000175,0.366,14,1830,14,1830
2026-02-22 04:30:00,0.000175,0.3762,14,1881,14,1881
2026-02-22 05:00:00,0.000175,0.3674,14,1837,14,1837
2026-02-22 05:30:00,0.00015,0.3722,12,1861,12,1861
2026-02-22 06:00:00,0.000425,0.3716,34,1858,34,1858
2026-02-22 06:30:00,0.00805,0.3624,644,1812,644,1812
2026-02-22 07:00:00,0.048725,0.371,3898,1855,3898,1855
2026-02-22 07:30:00,0.119475,0.3712,9558,1856,9558,1856
2026-02-22 08:00:00,0.2159375,0.3686,17275,1843,17275,1843
2026-02-22 08:30:00,0.3152375,0.3532,25219,1766,25219,1766
2026-02-22 09:00:00,0.4107875,0.3414,32863,1707,32863,1707
2026-02-22 09:30:00,0.4937125,0.3398,39123,1699,39497,1699
2026-02-22 10:00:00,0.5622375,0.3498,43854,1749,44979,1749
2026-02-22 10:30:00,0.613525,0.3606,47121,1801,49082,1803
2026-02-22 11:00:00,0.6387125,0.3598,48611,1797,51097,1799
2026-02-22 11:30:00,0.6344625,0.3634,47804,1815,50757,1817
2026-02-22 12:00:00,0.6208125,0.3752,46861,1874,49665,1876
2026-02-22 12:30:00,0.59485,0.3878,45289,1937,47588,1939
2026-02-22 13:00:00,0.54965,0.4112,42922,2054,43972,2056
2026-02-22 13:30:00,0.5104375,0.416,40217,2078,40835,2080
2026-02-22 14:00:00,0.458675,0.4076,36417,2037,36694,2038
2026-02-22 14:30:00,0.3904375,0.4226,31001,2111,31235,2113
2026-02-22 15:00:00,0.3098125,0.4296,24785,2146,24785,2148
2026-02-22 15:30:00,0.2329125,0.4174,18633,2085,18633,2087
2026-02-22 16:00:00,0.1443375,0.4122,11547,2061,11547,2061
2026-02-22 16:30:00,0.0692125,0.4104,5537,2052,5537,2052
2026-02-22 17:00:00,0.0212,0.4178,1696,2089,1696,2089
2026-02-22 17:30:00,0.0031875,0.4246,255,2123,255,2123
2026-02-22 18:00:00,0.00045,0.4534,36,2267,36,2267
2026-02-22 18:30:00,0.0003625,0.5068,29,2534,29,2534
2026-02-22 19:00:00,0.00015,0.5488,12,2744,12,2744
2026-02-22 19:30:00,0.0002875,0.604,23,3020,23,3020
2026-02-22 20:00:00,0.00035,0.6278,28,3139,28,3139
2026-02-22 20:30:00,0.000175,0.6442,14,3221,14,3221
2026-02-22 21:00:00,0.0001625,0.6742,13,3371,13,3371
2026-02-22 21:30:00,0.0001625,0.687,13,3435,13,3435
2026-02-22 22:00:00,0.0001875,0.7032,15,3516,15,3516
2026-02-22 22:30:00,0.0002125,0.7174,17,3587,17,3587
2026-02-22 23:00:00,0.0002125,0.7358,17,3679,17,3679
2026-02-22 23:30:00,0.0001875,0.7588,15,3794,15,3794
2026-02-23 00:00:00,0.0002125,0.7412,17,3706,17,3706
2026-02-23 00:30:00,0.0001875,0.7262,15,3631,15,3631
2026-02-23 01:00:00,0.0001875,0.74,15,3700,15,3700
2026-02-23 01:30:00,0.0001875,0.7402,15,3701,15,3701
2026-02-23 02:00:00,0.0001875,0.715,15,3575,15,3575
2026-02-23 02:30:00,0.0001625,0.7258,13,3629,13,3629
2026-02-23 03:00:00,0.0001875,0.7368,15,3684,15,3684
2026-02-23 03:30:00,0.0001625,0.6814,13,3407,13,3407
2026-02-23 04:00:00,0.0001875,0.6074,15,3037,15,3037
2026-02-23 04:30:00,0.000175,0.6366,14,3183,14,3183
2026-02-23 05:00:00,0.0001625,0.655,13,3275,13,3275
2026-02-23 05:30:00,0.000175,0.6302,14,3151,14,3151
2026-02-23 06:00:00,0.0003625,0.6088,29,3044,29,3044
2026-02-23 06:30:00,0.0057375,0.6452,459,3226,459,3226
2026-02-23 07:00:00,0.0351875,0.653,2815,3265,2815,3265
2026-02-23 07:30:00,0.08975,0.6564,7180,3282,7180,3282
2026-02-23 08:00:00,0.17225,0.6484,13780,3195,13780,3242
2026-02-23 08:30:00,0.25165,0.6746,20132,3328,20132,3373
2026-02-23 09:00:00,0.3355875,0.6842,26847,3376,26847,3421
2026-02-23 09:30:00,0.4115,0.669,32735,3235,32920,3345
2026-02-23 10:00:00,0.4842,0.6404,37743,3091,38736,3202
2026-02-23 10:30:00,0.5469125,0.6188,41253,2984,43753,3094
2026-02-23 11:00:00,0.5872125,0.6148,43995,2961,46977,3074
2026-02-23 11:30:00,0.616075,0.6038,45629,2909,49286,3019
2026-02-23 12:00:00,0.62165,0.581,46003,2804,49732,2905
2026-02-23 12:30:00,0.6232375,0.5654,45819,2730,49859,2827
2026-02-23 13:00:00,0.606725,0.5676,45123,2741,48538,2838
2026-02-23 13:30:00,0.5755125,0.5956,42871,2768,46041,2978
2026-02-23 14:00:00,0.5295,0.577,39614,2681,42360,2885
2026-02-23 14:30:00,0.4626625,0.5598,35095,2612,37013,2799
2026-02-23 15:00:00,0.376275,0.5234,29070,2527,30102,2617
2026-02-23 15:30:00,0.2836625,0.5072,22622,2446,22693,2536
2026-02-23 16:00:00,0.1808,0.4928,14464,2464,14464,2464
2026-02-23 16:30:00,0.094275,0.49,7542,2450,7542,2450
2026-02-23 17:00:00,0.0330125,0.4822,2641,2411,2641,2411
2026-02-23 17:30:00,0.005575,0.4912,446,2456,446,2456
2026-02-23 18:00:00,0.0004375,0.5136,35,2568,35,2568
2026-02-23 18:30:00,0.000325,0.5056,26,2528,26,2528
2026-02-23 19:00:00,0.0003125,0.52,25,2600,25,2600
2026-02-23 19:30:00,0.0001625,0.5128,13,2564,13,2564
2026-02-23 20:00:00,0.0003375,0.5222,27,2611,27,2611
2026-02-23 20:30:00,0.000125,0.5024,10,2512,10,2512
2026-02-23 21:00:00,0.0,0.4964,-4,2482,-4,2482
2026-02-23 21:30:00,0.0,0.4752,-4,2376,-4,2376
2026-02-23 22:00:00,0.0,0.4664,-4,2332,-4,2332
2026-02-23 22:30:00,0.0,0.4466,-4,2233,-4,2233
2026-02-23 23:00:00,0.0,0.4326,-3,2163,-3,2163
2026-02-23 23:30:00,0.0,0.414,-3,2070,-3,2070
2026-02-24 00:00:00,0.0,0.3706,-4,1853,-4,1853
2026-02-24 00:30:00,0.0,0.3662,-1,1831,-1,1831
2026-02-24 01:00:00,0.0,0.3762,-4,1881,-4,1881
2026-02-24 01:30:00,0.0,0.3894,-1,1947,-1,1947
2026-02-24 02:00:00,0.0,0.3734,-2,1867,-2,1867
2026-02-24 02:30:00,0.0,0.3498,-4,1749,-4,1749
2026-02-24 03:00:00,0.0,0.3262,-1,1631,-1,1631
2026-02-24 03:30:00,0.0,0.2982,-3,1491,-3,1491
2026-02-24 04:00:00,0.0,0.2626,-1,1313,-1,1313
2026-02-24 04:30:00,0.0,0.2422,-3,1211,-3,1211
2026-02-24 05:00:00,0.0,0.2272,-1,1136,-1,1136
2026-02-24 05:30:00,0.0,0.214,-3,1070,-3,1070
2026-02-24 06:00:00,0.0003125,0.2006,25,1003,25,1003
2026-02-24 06:30:00,0.0076625,0.1816,613,908,613,908
2026-02-24 07:00:00,0.04135,0.176,3308,880,3308,880
2026-02-24 07:30:00,0.098725,0.1732,7898,866,7898,866
2026-02-24 08:00:00,0.1714,0.1718,13712,859,13712,859
2026-02-24 08:30:00,0.2367375,0.1752,18939,876,18939,876
2026-02-24 09:00:00,0.3004375,0.1678,24035,839,24035,839
2026-02-24 09:30:00,0.3563125,0.1662,28505,831,28505,831
2026-02-24 10:00:00,0.400075,0.1688,32006,844,32006,844
2026-02-24 10:30:00,0.4364625,0.1668,34917,834,34917,834
2026-02-24 11:00:00,0.4673125,0.1702,37384,851,37385,851
2026-02-24 11:30:00,0.4819,0.1792,38552,896,38552,896
2026-02-24 12:00:00,0.48205,0.188,38564,940,38564,940
2026-02-24 12:30:00,0.4555875,0.188,36447,940,36447,940
2026-02-24 13:00:00,0.4162125,0.1916,33297,958,33297,958
2026-02-24 13:30:00,0.368925,0.2112,29513,1056,29514,1056
2026-02-24 14:00:00,0.3117375,0.2258,24939,1129,24939,1129
2026-02-24 14:30:00,0.246575,0.2234,19726,1117,19726,1117
2026-02-24 15:00:00,0.1880125,0.221,15041,1105,15041,1105
2026-02-24 15:30:00,0.1280875,0.2124,10247,1062,10247,1062
2026-02-24 16:00:00,0.07075,0.2054,5660,1027,5660,1027
2026-02-24 16:30:00,0.030875,0.2164,2470,1082,2470,1082
2026-02-24 17:00:00,0.007925,0.2198,634,1099,634,1099
2026-02-24 17:30:00,0.0007625,0.2278,61,1139,61,1139
2026-02-24 18:00:00,1.25e-05,0.2338,1,1169,1,1169
2026-02-24 18:30:00,0.000225,0.2316,18,1158,18,1158
2026-02-24 19:00:00,6.25e-05,0.2322,5,1161,5,1161
2026-02-24 19:30:00,0.0002,0.2312,16,1156,16,1156
2026-02-24 20:00:00,0.0002625,0.254,21,1270,21,1270
2026-02-24 20:30:00,0.00025,0.27,20,1350,20,1350
2026-02-24 21:00:00,6.25e-05,0.2858,5,1429,5,1429
2026-02-24 21:30:00,0.0,0.292,-3,1460,-3,1460
2026-02-24 22:00:00,0.0,0.3002,-1,1501,-1,1501
2026-02-24 22:30:00,0.0,0.302,-1,1510,-1,1510
2026-02-24 23:00:00,1.25e-05,0.2846,1,1423,1,1423
2026-02-24 23:30:00,0.0,0.2644,-4,1322,-4,1322
2026-02-25 00:00:00,1.25e-05,0.2564,1,1282,1,1282
2026-02-25 00:30:00,0.0,0.2572,-3,1286,-3,1286
2026-02-25 01:00:00,0.0,0.2378,-1,1189,-1,1189
2026-02-25 01:30:00,0.0,0.2174,-1,1087,-1,1087
2026-02-25 02:00:00,0.0,0.202,-1,1010,-1,1010
2026-02-25 02:30:00,1.25e-05,0.1894,1,947,1,947
2026-02-25 03:00:00,0.0,0.1764,-1,882,-1,882
2026-02-25 03:30:00,0.0,0.1752,-3,876,-3,876
2026-02-25 04:00:00,0.0,0.1778,-1,889,-1,889
2026-02-25 04:30:00,0.0,0.18,-2,900,-2,900
2026-02-25 05:00:00,0.0,0.1848,-1,924,-1,924
2026-02-25 05:30:00,0.0,0.1846,-2,923,-2,923
2026-02-25 06:00:00,2.5e-05,0.1808,2,904,2,904
2026-02-25 06:30:00,0.0029875,0.1778,239,889,239,889
2026-02-25 07:00:00,0.0085625,0.1944,685,972,685,972
